velifer_IDmodified-gene-14 ENSG00000185385.35
ENST00000414043.123-reg_5911-ENSG00000108509.0 ENSG00000108509.1
ENST00000330475.57-reg_592-ENSG00000185761.0 ENSG00000185761.1
ENST00000583937.35-reg_5934-ENSG00000186074.1 ENSG00000186074.1
ENST00000246657.92-reg_5939-ENSG00000126353.0 ENSG00000126353.1
ENST00000380262.55-reg_5948-ENSG00000170037.0 ENSG00000170037.1
ENST00000588734.35-reg_5949-ENSG00000167900.0 ENSG00000167900.1
ENST00000617492.35-reg_5952-ENSG00000108506.0 ENSG00000108506.1
ENST00000538721.35-reg_5959-ENSG00000185813.2 ENSG00000185813.1
ENST00000394938.97-reg_5962-ENSG00000198242.0 ENSG00000198242.1
ENST00000428638.89-reg_5968-ENSG00000159314.1 ENSG00000159314.1
ENST00000590151.89-reg_5969-ENSG00000131473.0 ENSG00000131473.1
ENST00000253778.110-reg_597-ENSG00000131459.0 ENSG00000131459.1
ENST00000548577.55-reg_5970-ENSG00000219200.0 ENSG00000219200.1
ENST00000589342.35-reg_5972-ENSG00000161544.0 ENSG00000161544.1
ENST00000395825.180-reg_5981-ENSG00000141040.0 ENSG00000141040.1
ENST00000291231.8082-reg_5982-ENSG00000159961.5 ENSG00000221882.4
ENST00000584461.35-reg_5987-ENSG00000141522.4 ENSG00000141522.1
ENST00000293761.3862-reg_5990-ENSG00000161905.1 ENSG00000161905.3
ENST00000321617.35-reg_5993-ENSG00000177303.0 ENSG00000177303.1
ENST00000317173.116-reg_60-ENSG00000175806.0 ENSG00000175806.1
ENST00000293406.89-reg_6009-ENSG00000161654.0 ENSG00000161654.1
ENST00000322957.35-reg_6012-ENSG00000129654.1 ENSG00000129654.1
ENST00000619038.35-reg_6013-ENSG00000239704.0 ENSG00000239704.1
ENST00000389982.55-reg_6016-ENSG00000182896.0 ENSG00000182896.1
ENST00000333751.55-reg_6017-ENSG00000213859.0 ENSG00000213859.1
ENST00000231173.12-reg_602-ENSG00000113248.0 ENSG00000113248.1
ENST00000225737.130-reg_6023-ENSG00000108599.0 ENSG00000108599.1
ENST00000649377.35-reg_6034-ENSG00000108960.0 ENSG00000108960.1
ENST00000158771.123-reg_6037-ENSG00000072849.0 ENSG00000072849.1
ENST00000330793.35-reg_6039-ENSG00000167850.1 ENSG00000167850.2
ENST00000261652.130-reg_6046-ENSG00000240505.1 ENSG00000240505.1
ENST00000505490.35-reg_6054-ENSG00000183684.32 ENSG00000183684.13
ENST00000335146.35-reg_6055-ENSG00000182473.1 ENSG00000182473.1
ENST00000313080.35-reg_6056-ENSG00000129667.0 ENSG00000129667.1
ENST00000317965.17422-reg_6057-ENSG00000177186.1 ENSG00000159961.1
ENST00000263379.107-reg_606-ENSG00000104998.0 ENSG00000104998.1
ENST00000615133.98-reg_6063-ENSG00000278505.0 ENSG00000278505.1
ENST00000379504.130-reg_6064-ENSG00000175662.0 ENSG00000175662.1
ENST00000576812.55-reg_6066-ENSG00000174292.0 ENSG00000174292.1
ENST00000672916.169-reg_6077-ENSG00000175155.0 ENSG00000175155.1
ENST00000251535.31239-reg_6079-ENSG00000108839.4 ENSG00000161905.1
ENST00000594465.57-reg_61-ENSG00000105650.1 ENSG00000285188.1
ENST00000395544.130-reg_6102-ENSG00000083290.0 ENSG00000083290.1
ENST00000619342.35-reg_6103-ENSG00000178404.0 ENSG00000178404.1
ENST00000420162.3334514-reg_6108-ENSG00000223510.8 ENSG00000214819.2
ENST00000328119.92-reg_6110-ENSG00000126337.0 ENSG00000126337.1
ENST00000262483.123-reg_6111-ENSG00000091622.0 ENSG00000091622.1
ENST00000577399.92-reg_6116-ENSG00000108306.0 ENSG00000108306.1
ENST00000444914.97-reg_6118-ENSG00000007216.0 ENSG00000007216.1
ENST00000269053.109-reg_6121-ENSG00000141316.0 ENSG00000141316.1
ENST00000588479.35-reg_6126-ENSG00000108479.0 ENSG00000108479.1
ENST00000173229.55-reg_6137-ENSG00000065320.0 ENSG00000065320.1
ENST00000389173.55-reg_6144-ENSG00000183914.0 ENSG00000183914.1
ENST00000435065.12-reg_615-ENSG00000197375.0 ENSG00000197375.1
ENST00000395511.55-reg_6153-ENSG00000109016.0 ENSG00000109016.1
ENST00000502412.110-reg_616-ENSG00000196670.0 ENSG00000196670.1
ENST00000293761.6416-reg_6167-ENSG00000161905.3 ENSG00000161905.4
ENST00000259008.35-reg_6169-ENSG00000136492.0 ENSG00000136492.1
ENST00000293761.19824-reg_6175-ENSG00000161905.4 ENSG00000161905.2
ENST00000584347.35-reg_6182-ENSG00000169689.0 ENSG00000169689.1
ENST00000330793.46653-reg_6197-ENSG00000167850.2 ENSG00000167850.3
ENST00000647874.37963-reg_6200-ENSG00000179477.1 ENSG00000179148.1
ENST00000354321.35-reg_6212-ENSG00000169718.0 ENSG00000169718.1
ENST00000577894.35-reg_6215-ENSG00000185862.0 ENSG00000185862.1
ENST00000425042.35-reg_6217-ENSG00000167861.0 ENSG00000167861.1
ENST00000393160.1181628-reg_6218-ENSG00000160271.5 ENSG00000160271.6
ENST00000242786.107-reg_622-ENSG00000123146.0 ENSG00000123146.1
ENST00000634965.123-reg_6220-ENSG00000282936.0 ENSG00000282936.1
ENST00000284856.1127177-reg_6228-ENSG00000154620.2 ENSG00000205542.1
ENST00000523084.110-reg_623-ENSG00000161010.0 ENSG00000161010.1
ENST00000621958.92-reg_6238-ENSG00000277399.0 ENSG00000277399.1
ENST00000331780.89-reg_6241-ENSG00000184361.0 ENSG00000184361.1
ENST00000407008.97-reg_6246-ENSG00000087095.0 ENSG00000087095.1
ENST00000420826.35-reg_6248-ENSG00000188612.0 ENSG00000188612.2
ENST00000377147.58543-reg_625-ENSG00000204694.5 ENSG00000188269.7
ENST00000285238.70-reg_6254-ENSG00000108846.0 ENSG00000108846.1
ENST00000499023.19-reg_626-ENSG00000171566.0 ENSG00000171566.1
ENST00000649488.123-reg_6260-ENSG00000108556.0 ENSG00000108556.1
ENST00000361413.123-reg_6262-ENSG00000198920.0 ENSG00000198920.1
ENST00000378569.254031-reg_6269-ENSG00000108688.1 ENSG00000108700.1
ENST00000225276.35-reg_6272-ENSG00000070731.0 ENSG00000070731.1
ENST00000247271.35-reg_6287-ENSG00000126861.0 ENSG00000126861.1
ENST00000431365.1828673-reg_629-ENSG00000171136.1 ENSG00000171136.1
ENST00000392795.35-reg_6290-ENSG00000007312.0 ENSG00000007312.1
ENST00000343736.35-reg_6292-ENSG00000005379.1 ENSG00000005379.1
ENST00000583322.11669-reg_6300-ENSG00000171916.2 ENSG00000170298.3
ENST00000252590.57-reg_631-ENSG00000130300.0 ENSG00000130300.1
ENST00000301608.35-reg_6319-ENSG00000161533.0 ENSG00000161533.1
ENST00000673675.57-reg_632-ENSG00000011451.0 ENSG00000011451.1
ENST00000423485.92-reg_6320-ENSG00000131747.0 ENSG00000131747.1
ENST00000330793.15203-reg_6324-ENSG00000167850.3 ENSG00000167850.1
ENST00000587304.89-reg_6336-ENSG00000267221.0 ENSG00000267221.1
ENST00000534507.17479-reg_6368-ENSG00000008517.3 ENSG00000008517.2
ENST00000395634.4-reg_6369-ENSG00000134986.0 ENSG00000134986.1
ENST00000308893.83-reg_6372-ENSG00000149930.0 ENSG00000149930.1
ENST00000296595.4-reg_6373-ENSG00000164180.0 ENSG00000164180.1
ENST00000534507.80428-reg_6382-ENSG00000008517.4 ENSG00000008517.3
ENST00000511437.4-reg_6383-ENSG00000150756.0 ENSG00000150756.1
ENST00000356142.188-reg_639-ENSG00000136238.0 ENSG00000136238.1
ENST00000307331.83-reg_6395-ENSG00000168447.0 ENSG00000168447.1
ENST00000343979.2305908-reg_6397-ENSG00000196646.0 ENSG00000197050.5
ENST00000299667.104-reg_6399-ENSG00000166526.0 ENSG00000166526.1
ENST00000451251.470-reg_64-ENSG00000171163.0 ENSG00000171163.1
ENST00000534507.12067-reg_6401-ENSG00000008517.5 ENSG00000008517.1
ENST00000637237.1568330-reg_6402-ENSG00000283516.1 ENSG00000283516.1
ENST00000263012.42-reg_6406-ENSG00000103226.0 ENSG00000103226.1
ENST00000567659.83-reg_6411-ENSG00000167371.3 ENSG00000167371.1
ENST00000565975.249-reg_6416-ENSG00000169682.0 ENSG00000169682.1
ENST00000311745.42-reg_6420-ENSG00000078328.0 ENSG00000078328.1
ENST00000306846.91-reg_6421-ENSG00000172239.0 ENSG00000172239.1
ENST00000438132.83-reg_6424-ENSG00000103544.0 ENSG00000103544.1
ENST00000382192.42-reg_6426-ENSG00000122386.0 ENSG00000122386.1
ENST00000304658.90-reg_6433-ENSG00000169180.0 ENSG00000169180.1
ENST00000631357.42-reg_6435-ENSG00000127586.0 ENSG00000127586.1
ENST00000234798.117920-reg_6440-ENSG00000116176.1 ENSG00000172236.1
ENST00000573854.83-reg_6442-ENSG00000183747.0 ENSG00000066813.1
ENST00000355947.104-reg_6444-ENSG00000146833.0 ENSG00000146833.1
ENST00000383018.42-reg_6446-ENSG00000161981.0 ENSG00000161981.1
ENST00000569156.42-reg_6447-ENSG00000183044.0 ENSG00000183044.1
ENST00000674256.291806-reg_6455-ENSG00000215148.1 ENSG00000197253.11
ENST00000233047.83-reg_6459-ENSG00000011638.0 ENSG00000011638.1
ENST00000340208.4-reg_6466-ENSG00000081189.0 ENSG00000081189.1
ENST00000170168.57-reg_647-ENSG00000079313.5 ENSG00000079313.1
ENST00000441782.83-reg_6477-ENSG00000155666.0 ENSG00000155666.1
ENST00000282516.43-reg_6480-ENSG00000164190.0 ENSG00000164190.1
ENST00000311106.4-reg_6481-ENSG00000175426.0 ENSG00000175426.1
ENST00000564195.42-reg_6488-ENSG00000167977.0 ENSG00000167977.1
ENST00000505019.105-reg_649-ENSG00000138658.0 ENSG00000138658.1
ENST00000393893.68081-reg_6491-ENSG00000172725.0 ENSG00000102879.1
ENST00000398027.104-reg_6493-ENSG00000078487.0 ENSG00000078487.1
ENST00000262370.42-reg_6496-ENSG00000102858.4 ENSG00000102858.1
ENST00000637237.42-reg_6497-ENSG00000283516.2 ENSG00000283516.2
ENST00000302913.104-reg_6498-ENSG00000087085.2 ENSG00000087085.1
ENST00000300575.83-reg_6499-ENSG00000167194.0 ENSG00000167194.1
ENST00000395461.249-reg_6500-ENSG00000213658.0 ENSG00000213658.1
ENST00000612142.6446-reg_6504-ENSG00000197253.11 ENSG00000197253.9
ENST00000395965.4-reg_6508-ENSG00000113391.0 ENSG00000113391.1
ENST00000429591.145-reg_6509-ENSG00000178665.0 ENSG00000178665.1
ENST00000590191.42-reg_6511-ENSG00000166246.0 ENSG00000166246.1
ENST00000511367.4-reg_6513-ENSG00000113360.0 ENSG00000113360.1
ENST00000026218.42-reg_6516-ENSG00000007541.5 ENSG00000007541.1
ENST00000615665.4-reg_6517-ENSG00000145687.0 ENSG00000145687.1
ENST00000424459.43-reg_6518-ENSG00000062194.0 ENSG00000062194.1
ENST00000558583.42-reg_6522-ENSG00000237515.0 ENSG00000237515.1
ENST00000282588.43-reg_6525-ENSG00000213949.0 ENSG00000213949.1
ENST00000641268.6985-reg_653-ENSG00000177151.1 ENSG00000237521.6
ENST00000402301.42-reg_6536-ENSG00000103275.0 ENSG00000103275.1
ENST00000506577.91-reg_6548-ENSG00000250722.0 ENSG00000250722.1
ENST00000338844.45859-reg_6552-ENSG00000172236.9 ENSG00000197253.2
ENST00000307493.1980-reg_6554-ENSG00000166743.3 ENSG00000166743.2
ENST00000674239.83145-reg_6557-ENSG00000215148.2 ENSG00000197253.10
ENST00000414063.42-reg_6560-ENSG00000122390.0 ENSG00000122390.1
ENST00000262306.389-reg_6565-ENSG00000103363.7 ENSG00000103363.1
ENST00000302641.87048-reg_6566-ENSG00000172382.1 ENSG00000197253.1
ENST00000618327.42-reg_6567-ENSG00000179583.0 ENSG00000179583.1
ENST00000293973.42-reg_6569-ENSG00000162068.4 ENSG00000162068.1
ENST00000239449.12-reg_657-ENSG00000120327.0 ENSG00000120327.1
ENST00000199320.4-reg_6570-ENSG00000086189.0 ENSG00000086189.1
ENST00000652303.145-reg_6574-ENSG00000129103.0 ENSG00000129103.1
ENST00000380412.90-reg_6580-ENSG00000169957.1 ENSG00000169957.1
ENST00000262940.104-reg_6586-ENSG00000105808.1 ENSG00000170667.1
ENST00000527670.57-reg_659-ENSG00000105639.0 ENSG00000105639.1
ENST00000613539.42-reg_6591-ENSG00000103415.0 ENSG00000103415.1
ENST00000395138.83-reg_6593-ENSG00000261052.0 ENSG00000196502.1
ENST00000283027.42-reg_6594-ENSG00000103274.0 ENSG00000103274.1
ENST00000548476.42-reg_6598-ENSG00000008517.6 ENSG00000008517.4
ENST00000219551.42-reg_6599-ENSG00000103269.3 ENSG00000103269.2
ENST00000306862.91-reg_6600-ENSG00000172244.0 ENSG00000172244.1
ENST00000413459.42-reg_6605-ENSG00000162066.1 ENSG00000162066.1
ENST00000324385.42-reg_6611-ENSG00000007516.0 ENSG00000007516.1
ENST00000301724.42-reg_6622-ENSG00000167965.0 ENSG00000167965.1
ENST00000379611.4-reg_6637-ENSG00000164221.1 ENSG00000164221.1
ENST00000231137.12-reg_664-ENSG00000113212.0 ENSG00000113212.1
ENST00000424439.42-reg_6643-ENSG00000257108.24 ENSG00000257108.1
ENST00000404251.147-reg_6647-ENSG00000009954.0 ENSG00000009954.1
ENST00000641993.226817-reg_665-ENSG00000174937.16 ENSG00000237521.9
ENST00000382496.4-reg_6654-ENSG00000112902.0 ENSG00000112902.1
ENST00000539836.90-reg_6656-ENSG00000167394.0 ENSG00000167394.1
ENST00000328663.4-reg_6663-ENSG00000273841.0 ENSG00000273841.1
ENST00000381396.42-reg_6665-ENSG00000103540.0 ENSG00000103540.1
ENST00000651061.104-reg_6673-ENSG00000160908.0 ENSG00000160908.1
ENST00000231009.43-reg_6678-ENSG00000113088.0 ENSG00000113088.1
ENST00000612142.32683-reg_6682-ENSG00000197253.12 ENSG00000197253.7
ENST00000640385.145-reg_6688-ENSG00000243335.0 ENSG00000243335.1
ENST00000571936.42-reg_6692-ENSG00000103343.0 ENSG00000103343.1
ENST00000231004.4-reg_6693-ENSG00000113083.0 ENSG00000113083.1
ENST00000358154.327-reg_6698-ENSG00000197006.0 ENSG00000197006.1
ENST00000640846.4-reg_6709-ENSG00000284465.0 ENSG00000249662.1
ENST00000397066.42-reg_6718-ENSG00000162063.0 ENSG00000162063.1
ENST00000307493.2001-reg_6721-ENSG00000166743.7 ENSG00000166743.3
ENST00000322348.4-reg_6729-ENSG00000176928.0 ENSG00000176928.1
ENST00000252951.257210-reg_6732-ENSG00000130656.15 ENSG00000130656.1
ENST00000472509.104-reg_6734-ENSG00000106290.0 ENSG00000106290.1
ENST00000160382.104-reg_6741-ENSG00000077080.0 ENSG00000077080.1
ENST00000320095.460556-reg_6742-ENSG00000176845.6 ENSG00000103260.1
ENST00000301727.42-reg_6744-ENSG00000167967.0 ENSG00000167967.1
ENST00000211076.85391-reg_6755-ENSG00000095917.3 ENSG00000095917.2
ENST00000439720.145-reg_6759-ENSG00000154710.0 ENSG00000154710.1
ENST00000381781.57-reg_676-ENSG00000205784.0 ENSG00000205784.1
ENST00000354891.43-reg_6761-ENSG00000164318.0 ENSG00000164318.1
ENST00000297873.147-reg_6763-ENSG00000165171.0 ENSG00000165171.1
ENST00000341633.42-reg_6765-ENSG00000103351.0 ENSG00000103351.1
ENST00000563322.9705-reg_6766-ENSG00000261052.1 ENSG00000196502.2
ENST00000253928.42-reg_6768-ENSG00000059122.0 ENSG00000059122.1
ENST00000251472.107-reg_677-ENSG00000105613.0 ENSG00000105613.1
ENST00000307493.1694-reg_6771-ENSG00000166743.9 ENSG00000166743.1
ENST00000564065.42-reg_6774-ENSG00000167968.3 ENSG00000167968.1
ENST00000456936.4-reg_6779-ENSG00000134970.0 ENSG00000134970.1
ENST00000360839.12-reg_678-ENSG00000131503.0 ENSG00000131503.1
ENST00000219782.83-reg_6787-ENSG00000103495.1 ENSG00000103495.1
ENST00000597721.57-reg_679-ENSG00000125650.7 ENSG00000125650.1
ENST00000370766.16216-reg_6790-ENSG00000186376.1 ENSG00000162086.1
ENST00000310300.104-reg_6811-ENSG00000077454.0 ENSG00000077454.1
ENST00000287706.333-reg_6812-ENSG00000157045.0 ENSG00000157045.1
ENST00000264668.43-reg_6821-ENSG00000124275.0 ENSG00000124275.1
ENST00000542267.4-reg_6827-ENSG00000145743.0 ENSG00000145743.1
ENST00000306315.4-reg_6834-ENSG00000168916.0 ENSG00000168916.1
ENST00000572006.42-reg_6838-ENSG00000162076.0 ENSG00000162076.1
ENST00000469176.43-reg_6843-ENSG00000145494.0 ENSG00000145494.1
ENST00000409790.42-reg_6851-ENSG00000038532.0 ENSG00000038532.1
ENST00000326181.42-reg_6855-ENSG00000131653.0 ENSG00000131653.1
ENST00000512944.43-reg_6857-ENSG00000180104.0 ENSG00000180104.1
ENST00000304842.145-reg_6860-ENSG00000169902.0 ENSG00000169902.1
ENST00000389398.83-reg_6868-ENSG00000175267.0 ENSG00000175267.1
ENST00000643927.83-reg_6869-ENSG00000166501.0 ENSG00000166501.1
ENST00000256897.4-reg_6877-ENSG00000134480.0 ENSG00000134480.1
ENST00000304060.4179091-reg_6879-ENSG00000171295.3 ENSG00000196867.2
ENST00000330181.4657-reg_6881-ENSG00000181625.2 ENSG00000181625.1
ENST00000053243.42-reg_6888-ENSG00000048462.0 ENSG00000048462.1
ENST00000440203.104-reg_6891-ENSG00000106384.0 ENSG00000106384.1
ENST00000308748.83-reg_6892-ENSG00000174939.0 ENSG00000174939.1
ENST00000478753.90-reg_6896-ENSG00000179918.0 ENSG00000179918.1
ENST00000287022.1563519-reg_6898-ENSG00000156467.1 ENSG00000156467.1
ENST00000336577.42-reg_6915-ENSG00000008516.0 ENSG00000008516.1
ENST00000006777.145-reg_6918-ENSG00000005486.0 ENSG00000005486.1
ENST00000265107.43-reg_6922-ENSG00000082068.0 ENSG00000082068.1
ENST00000223127.104-reg_6925-ENSG00000106397.0 ENSG00000106397.1
ENST00000210187.42-reg_6928-ENSG00000167964.0 ENSG00000167964.1
ENST00000252951.42-reg_6929-ENSG00000130656.16 ENSG00000130656.2
ENST00000641898.3945782-reg_693-ENSG00000205497.9 ENSG00000185385.27
ENST00000505035.83-reg_6932-ENSG00000234186.0 ENSG00000234186.1
ENST00000427199.4-reg_6941-ENSG00000243414.0 ENSG00000243414.1
ENST00000566228.42-reg_6949-ENSG00000048471.0 ENSG00000048471.1
ENST00000409138.27-reg_6953-ENSG00000134222.0 ENSG00000134222.1
ENST00000676392.27-reg_6960-ENSG00000121940.0 ENSG00000121940.1
ENST00000244519.10498-reg_6961-ENSG00000111801.1 ENSG00000111801.1
ENST00000312541.1456-reg_6962-ENSG00000112763.0 ENSG00000113303.1
ENST00000368009.40-reg_6963-ENSG00000158793.0 ENSG00000158793.1
ENST00000333279.27-reg_6964-ENSG00000183831.0 ENSG00000183831.1
ENST00000244519.3254-reg_6966-ENSG00000111801.2 ENSG00000111801.3
ENST00000368168.20212-reg_6979-ENSG00000158485.4 ENSG00000158485.1
ENST00000527011.27-reg_6980-ENSG00000134215.0 ENSG00000134215.1
ENST00000367840.40-reg_6981-ENSG00000143164.0 ENSG00000143164.1
ENST00000258302.27-reg_6984-ENSG00000135824.0 ENSG00000135824.1
ENST00000368076.128-reg_6986-ENSG00000162734.0 ENSG00000162734.1
ENST00000329256.56102-reg_6987-ENSG00000184330.5 ENSG00000143556.2
ENST00000470149.178-reg_6988-ENSG00000010704.0 ENSG00000010704.1
ENST00000289429.5238-reg_6992-ENSG00000158477.5 ENSG00000158473.1
ENST00000244519.1456-reg_6996-ENSG00000111801.4 ENSG00000111801.2
ENST00000338858.27-reg_6997-ENSG00000118733.0 ENSG00000118733.1
ENST00000641350.2281410-reg_7-ENSG00000181074.2 ENSG00000174667.8
ENST00000252593.203191-reg_70-ENSG00000130303.5 ENSG00000130303.2
ENST00000367883.40-reg_7005-ENSG00000143198.0 ENSG00000143198.1
ENST00000361897.40-reg_7017-ENSG00000198929.0 ENSG00000198929.1
ENST00000506784.40-reg_7018-ENSG00000117266.0 ENSG00000117266.1
ENST00000372050.46736-reg_7022-ENSG00000160271.6 ENSG00000160271.4
ENST00000368033.6666-reg_7028-ENSG00000122223.1 ENSG00000122223.2
ENST00000289361.3254-reg_7032-ENSG00000026950.1 ENSG00000111801.4
ENST00000369636.27-reg_7037-ENSG00000155366.1 ENSG00000155366.1
ENST00000368206.27-reg_7043-ENSG00000143321.0 ENSG00000143321.1
ENST00000366971.40-reg_7053-ENSG00000162769.0 ENSG00000162769.1
ENST00000426197.40-reg_7058-ENSG00000239887.0 ENSG00000239887.1
ENST00000400794.27-reg_7060-ENSG00000085433.0 ENSG00000085433.1
ENST00000656872.40-reg_7064-ENSG00000142224.0 ENSG00000142224.1
ENST00000444842.40-reg_7071-ENSG00000082482.0 ENSG00000082482.1
ENST00000287474.27-reg_7075-ENSG00000156869.0 ENSG00000156869.1
ENST00000368331.27-reg_7082-ENSG00000116580.0 ENSG00000116580.1
ENST00000369604.27-reg_7085-ENSG00000116793.0 ENSG00000116793.1
ENST00000368747.99-reg_7091-ENSG00000203784.0 ENSG00000203784.1
ENST00000372050.52021-reg_7098-ENSG00000160271.7 ENSG00000285245.3
ENST00000369716.27-reg_7104-ENSG00000121933.0 ENSG00000121933.1
ENST00000606109.99-reg_7106-ENSG00000203786.0 ENSG00000203786.1
ENST00000642379.27-reg_7108-ENSG00000135821.0 ENSG00000135821.1
ENST00000368762.99-reg_7112-ENSG00000169474.0 ENSG00000163209.2
ENST00000620882.27-reg_7113-ENSG00000122477.0 ENSG00000122477.1
ENST00000498508.40-reg_7119-ENSG00000117707.0 ENSG00000117707.1
ENST00000313835.184-reg_7121-ENSG00000117262.0 ENSG00000188092.1
ENST00000368144.128-reg_7125-ENSG00000180433.0 ENSG00000180433.1
ENST00000644526.99-reg_7127-ENSG00000136631.0 ENSG00000136631.1
ENST00000369039.99-reg_7128-ENSG00000143382.0 ENSG00000143382.1
ENST00000400999.99-reg_7129-ENSG00000143450.0 ENSG00000143450.1
ENST00000367057.40-reg_7130-ENSG00000117322.0 ENSG00000117322.1
ENST00000369769.27-reg_7133-ENSG00000177272.0 ENSG00000177272.1
ENST00000369547.27-reg_7134-ENSG00000134207.0 ENSG00000134207.1
ENST00000367147.40-reg_7136-ENSG00000174514.0 ENSG00000174514.1
ENST00000439747.12-reg_714-ENSG00000082515.0 ENSG00000082515.1
ENST00000309276.27-reg_7141-ENSG00000155367.0 ENSG00000155367.1
ENST00000497317.27-reg_7145-ENSG00000163463.0 ENSG00000163463.1
ENST00000421743.40-reg_7149-ENSG00000117152.0 ENSG00000117152.1
ENST00000641585.98551-reg_715-ENSG00000182634.1 ENSG00000174667.9
ENST00000640428.40-reg_7152-ENSG00000184144.0 ENSG00000184144.1
ENST00000368474.27-reg_7153-ENSG00000160710.0 ENSG00000160710.1
ENST00000367559.27-reg_7154-ENSG00000135828.0 ENSG00000135828.1
ENST00000359209.128-reg_7157-ENSG00000183853.0 ENSG00000183853.1
ENST00000357155.27-reg_7162-ENSG00000221986.0 ENSG00000221986.1
ENST00000370192.27-reg_7164-ENSG00000188641.0 ENSG00000188641.1
ENST00000369049.99-reg_7165-ENSG00000143369.0 ENSG00000143369.1
ENST00000358039.27-reg_7167-ENSG00000007341.0 ENSG00000007341.1
ENST00000368167.128-reg_7170-ENSG00000158488.3 ENSG00000158488.1
ENST00000368026.6666-reg_7175-ENSG00000158769.1 ENSG00000158769.1
ENST00000356530.178-reg_7179-ENSG00000277224.0 ENSG00000278588.2
ENST00000641152.36856-reg_718-ENSG00000204694.6 ENSG00000185385.12
ENST00000369528.27-reg_7181-ENSG00000052723.0 ENSG00000052723.1
ENST00000636087.99-reg_7184-ENSG00000283324.0 ENSG00000283324.1
ENST00000357085.170161-reg_7185-ENSG00000112343.0 ENSG00000112343.1
ENST00000368770.99-reg_7187-ENSG00000186226.0 ENSG00000159455.4
ENST00000357085.178-reg_7193-ENSG00000112343.1 ENSG00000112343.2
ENST00000368719.27-reg_7197-ENSG00000197956.0 ENSG00000197956.1
ENST00000457389.178-reg_7198-ENSG00000198315.0 ENSG00000198315.1
ENST00000341191.1064-reg_72-ENSG00000197933.0 ENSG00000242852.5
ENST00000673475.27-reg_7211-ENSG00000116584.0 ENSG00000116584.1
ENST00000369805.27-reg_7219-ENSG00000198758.0 ENSG00000198758.1
ENST00000672681.27-reg_7220-ENSG00000117598.0 ENSG00000117598.1
ENST00000368775.99-reg_7224-ENSG00000198854.0 ENSG00000198854.1
ENST00000289361.3685-reg_7225-ENSG00000026950.2 ENSG00000111801.5
ENST00000637265.40-reg_7228-ENSG00000143469.0 ENSG00000143469.1
ENST00000367959.40-reg_7238-ENSG00000132185.0 ENSG00000132185.1
ENST00000367080.40-reg_7243-ENSG00000123836.0 ENSG00000123836.1
ENST00000361580.27-reg_7245-ENSG00000075945.0 ENSG00000075945.1
ENST00000377733.178-reg_7248-ENSG00000278588.0 ENSG00000278588.4
ENST00000256404.67-reg_725-ENSG00000134020.0 ENSG00000134020.1
